"","title","artist","top_peak","streak","entries","avgpos","sdpos","artist_clean","danceability","energy","song_key","loudness","song_mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration","time_signature","len","cat"
"3225","Toxic","Polo G",63,1,7,63,0,"Polo G",0.685,0.515,4,-8.666,"0",-1.23443201181064,-0.601479992034121,0,-2.12863178587061,0.299,162.071,131968,"4",6,"short"
"3226","Toxic","Summer Walker Featuring Lil Durk",45,1,7,45,0,"Summer Walker",0.742,0.52,6,-7.015,"1",-2.56135582195141,-1.3704210119636,0,-2.1982250776698,0.135,123.897,266284,"4",13,"short"
"3227","Toxic Punk","YoungBoy Never Broke Again",99,1,7,99,0,"YoungBoy Never Broke Again",0.633,0.534,1,-8.605,"1",-1.4740332754279,-2.94884868765514,0,-1.66600826392249,0.29,155.111,123871,"4",26,"short"
"3228","Toxic Waste","Trippie Redd",98,1,7,98,0,"Trippie Redd",0.728,0.517,8,-11.404,"1",-2.76620911527574,-2.89137225822975,1.95e-06,-2.23492644452023,0.379,111.974,173129,"4",12,"short"
"3229","Track Star","Mooski",31,20,7,49.1,16.726879242962,"Mooski",0.641,0.598,7,-5.7,"0",-1.12701176318981,-0.964955903855436,0,-2.38488033572088,0.285,131.459,199706,"5",6,"long"
"3230","Tragic","The Kid LAROI Featuring YoungBoy Never Brok Again & Internet Money",76,1,7,76,0,"The Kid LAROI",0.779,0.642,8,-6.321,"0",-2.15416508787577,-3.26230538279554,0,-1.6094379124341,0.388,82.363,153147,"4",13,"short"
"3231","Train Food","XXXTENTACION",64,1,7,64,0,"XXXTENTACION",0.492,0.712,9,-7.278,"0",-0.369615455214467,-0.572701027484078,9.1e-05,-1.0300194972025,0.23,137.453,164083,"3",12,"short"
"3232","Traitor","Olivia Rodrigo",9,25,7,30.08,11.0476709981226,"Olivia Rodrigo",0.38,0.339,3,-7.885,"1",-3.38729447649316,-0.369615455214467,0,-2.12026353620009,0.0849,100.607,229227,"4",14,"long"
"3233","Trampoline","SHAED",13,39,7,40.3589743589744,24.2354277405562,"SHAED",0.689,0.412,7,-7.523,"0",-3.50323010722731,-0.71743987312899,0.00016,-2.71961683747368,0.537,126.754,184060,"4",5,"long"
"3234","transparentsoul","Willow Featuring Travis Barker",76,6,7,87,5.69552669998517,"Willow",0.39,0.83,11,-5.201,"0",-2.87706074383649,-6.16581793425276,0,-1.8578992717326,0.191,90.021,168030,"4",6,"medium"
"3235","Transportin'","Kodak Black",46,16,7,69.8125,13.8970028851256,"Kodak Black",0.804,0.66,10,-4.86,"0",-2.62279035715139,-3.44514926919134,0,-2.2730262907525,0.257,94.053,169345,"4",11,"long"
"3236","Trap Queen","Fetty Wap",2,52,0,32.4,4.70216384525106,"Fetty Wap",0.746,0.873,7,-3.803,"1",-2.05572501506252,-3.71317214668298,0,-1.03845836584836,0.817,148.075,222093,"4",9,"long"
"3237","Trap This Way (This Way)","Lil Uzi Vert",68,1,7,68,0,"Lil Uzi Vert",0.71,0.586,2,-5.331,"1",-0.964955903855436,-1.39432653281715,0,-1.64506509007725,0.207,175.987,185439,"4",12,"short"
"3238","Trapped In The Sun","Future",53,1,7,53,0,"Future",0.701,0.546,6,-5.918,"0",-2.01740615076038,-0.832409247893453,0,-1.67131331615219,0.118,151.9,201980,"4",6,"short"
"3239","Trauma","Meek Mill",61,1,7,61,0,"Meek Mill",0.682,0.639,8,-4.406,"1",-1.23100147671386,-3.56136613381498,0,-1.62455155024415,0.183,89.09,238203,"4",9,"short"
"3240","Treacherous (Taylor's Version)","Taylor Swift",54,1,7,54,0,"Taylor Swift",0.645,0.593,2,-6.506,"1",-3.54737989184024,-3.36969871460278,0.000127,-2.04022082852655,0.299,109.984,242720,"4",12,"short"
"3241","Treat You Better","Shawn Mendes",6,39,7,22.6914498141264,13.2900184650227,"Shawn Mendes",0.444,0.819,10,-4.078,"0",-1.07587280169862,-2.24431618487007,0,-2.23492644452023,0.747,82.695,187973,"4",12,"long"
"3242","Trillionaire","Future Featuring YoungBoy Never Broke Again",34,4,7,78.25,26.5296828867982,"Future",0.768,0.526,0,-7.182,"1",-1.56542102701733,-1.43969513784701,0,-1.97328134585145,0.473,139.999,167552,"4",6,"medium"
"3243","Trip","Ella Mai",11,27,7,30.0740740740741,18.0620919247083,"Ella Mai",0.477,0.61,11,-5.628,"0",-1.93794197940614,-1.49165487677772,0,-2.23492644452023,0.358,79.882,213993,"4",8,"long"
"3244","Trollz","6ix9ine & Nicki Minaj",1,4,7,43,30.4058961143808,"6ix9ine",0.744,0.422,1,-8.946,"1",-1.22417551164346,-3.44514926919134,0.00011,-2.20727491318972,0.493,180.006,202667,"4",7,"medium"
"3245","Trouble With A Heartbreak","Jason Aldean",33,9,7,63.5166666666667,19.4948856106352,"Jason Aldean",0.582,0.797,5,-4.926,"1",-3.39919937899948,-1.46967597005894,0,-2.02495335639577,0.595,135.973,196027,"4",12,"medium"
"3246","True Colors","Zedd & Kesha",74,1,7,74,0,"Zedd",0.568,0.794,2,-3.317,"0",-3.29413830936875,-0.921303273697699,3.95e-05,-2.26336437984076,0.489,126.023,224867,"4",4,"short"
"3247","Trust Issues","Drake",58,1,7,58,0,"Drake",0.421,0.539,11,-5.456,"0",-1.29462717259407,-0.249744233111389,0,-2.1982250776698,0.523,89.177,281519,"3",5,"short"
"3248","Trust Nothing","King Von Featuring Moneybagg Yo",97,1,7,97,0,"King Von",0.941,0.514,1,-6.778,"1",-1.11169752821677,-1.8773173575897,1.82e-06,-2.26336437984076,0.573,126.046,185213,"4",8,"short"
"3249","Truth Hurts","Lizzo",1,42,7,16.2380952380952,15.2321437264373,"Lizzo",0.715,0.624,4,-3.046,"0",-2.17155683058764,-2.20727491318972,0,-2.09557092360972,0.412,158.087,173325,"4",5,"long"
"3250","Try Everything","Shakira",63,9,6,75.4918032786885,10.1974227966673,"Shakira",0.705,0.609,1,-4.897,"1",-3.48349262438899,-3.66126428708096,0,-2.46982101236996,0.476,115.474,196853,"4",7,"medium"
"3251","Try Me","The Weeknd",26,2,7,50,24.905977039813,"The Weeknd",0.456,0.679,8,-5.778,"0",-2.74887219562247,-0.517514611916787,0.000573,-2.04794287462046,0.107,92.026,221107,"4",10,"medium"
"3252","TSU","Drake",9,5,7,53.2,34.024039944099,"Drake",0.568,0.56,9,-9.059,"1",-0.867500567704723,-1.4784096500277,3.05e-06,-0.941608539858445,0.246,130.019,308756,"4",5,"medium"
"3253","Tunnel Vision","Kodak Black",6,20,7,24.55,15.2283931140003,"Kodak Black",0.497,0.489,11,-7.724,"0",-1.22417551164346,-2.85423271128029,9.91e-05,-2.10373423424888,0.231,171.853,268187,"4",11,"long"
"3254","Tunnel Vision (Outro)","Pop Smoke",79,1,7,79,0,"Pop Smoke",0.718,0.66,2,-7.39,"1",-1.1239300966524,-1.01335244471729,0,-1.83885107676191,0.659,142.879,132587,"4",9,"short"
"3255","Turks","NAV, Gunna & Travis Scott",17,11,7,71.3636363636364,22.4920506956926,"NAV",0.893,0.618,7,-4.425,"0",-2.18925640768704,-2.49253567695249,0,-0.612489277542491,0.389,119.099,161377,"4",3,"medium"
"3256","Tusa","Karol G & Nicki Minaj",42,21,7,67.6666666666667,15.9928637053442,"Karol G",0.796,0.701,2,-3.275,"1",-1.2623083813389,-1.17765549600856,7.82e-05,-2.96423360649462,0.619,100.954,201920,"4",7,"long"
"3257","Twerk","City Girls Featuring Cardi B",29,13,7,54,15.7268348161139,"City Girls",0.895,0.469,1,-5.882,"1",-2.7165865321245,-6.72543372218818,4.56e-05,-1.65025990695436,0.076,126.917,138542,"4",10,"long"
"3258","Twerkulator","City Girls",51,9,7,85.6666666666667,14.19222867765,"City Girls",0.895,0.469,1,-5.882,"1",-2.7165865321245,-6.72543372218818,4.56e-05,-1.65025990695436,0.076,126.917,138542,"4",10,"medium"
"3259","Two","Lil Uzi Vert",80,1,7,80,0,"Lil Uzi Vert",0.773,0.75,8,-4.009,"0",-2.14558134418438,-2.21640739675299,0,-1.74869997976761,0.783,123.426,220587,"4",12,"short"
"3260","Two Birds, One Stone","Drake",73,1,7,73,0,"Drake",0.529,0.838,8,-2.619,"1",-1.55116900431012,-1.08767234862978,0,-2.06356819252355,0.355,88.052,238960,"4",5,"short"
"3261","Tycoon","Future",76,1,7,76,0,"Future",0.858,0.598,1,-7.407,"0",-1.0300194972025,-3.80316860051606,0,-1.74869997976761,0.85,157.03,203528,"4",6,"short"
"3262","Tyler Herro","Jack Harlow",34,20,7,68.8,12.7206850184308,"Jack Harlow",0.792,0.793,5,-6.185,"0",-2.47574871200323,-2.4395509480672,0,-1.51412773262978,0.775,123.031,156578,"4",11,"long"
"3263","Type Shit","Migos & Cardi B",71,1,7,71,0,"Migos",0.772,0.535,1,-7.41,"1",-1.46533756846034,-3.27016911925575,1.24e-06,-1.82635091399767,0.207,76.065,189512,"4",5,"short"
"3264","U 2 Luv","Ne-Yo & Jeremih",66,8,7,75.875,8.11073923320747,"Ne-Yo",0.626,0.592,6,-7.085,"1",-1.9173226922034,-1.98050159382493,0.000312,-2.34653698052323,0.65,177.715,208216,"4",5,"medium"
"3265","U Played","MoneyBagg Yo Featuring Lil Baby",53,5,7,74,16.2715919897948,"MoneyBagg Yo",0.874,0.847,2,-3.574,"1",-1.45671682541644,-5.68104298768671,0,-1.23787435600162,0.881,134.965,164754,"4",12,"medium"
"3266","U With Me?","Drake",44,4,7,68.5,15.4020200695306,"Drake",0.429,0.43,2,-11.373,"1",-1.80180980508156,-1.08470938349912,1.18e-05,-1.98050159382493,0.125,174.983,297373,"4",5,"medium"
"3267","Uber Everywhere","MadeinTYO",51,20,7,68.8405797101449,13.3160604292303,"MadeinTYO",0.774,0.663,1,-7.283,"1",-2.12026353620009,-3.81217767045843,0,-1.23100147671386,0.124,140.043,181107,"3",9,"long"
"3268","Ultralight Beam","Kanye West",67,2,6,79.3846153846154,11.9341139982437,"Kanye West",0.592,0.403,0,-8.768,"0",-0.881889305156823,-0.478035800943,0,-0.616186139423817,0.391,105.169,320680,"4",10,"medium"
"3269","Un Coco","Bad Bunny",56,2,7,67.6363636363636,16.1447993315044,"Bad Bunny",0.839,0.69,11,-4.464,"1",-2.78871810416966,-1.57503648571677,8.33e-06,-1.73727128394399,0.744,151.991,196413,"4",9,"medium"
"3270","Un Dia (One Day)","J Balvin, Dua Lipa, Bad Bunny & Tainy",63,14,7,74.2857142857143,8.45607205735472,"J Balvin",0.58,0.695,6,-8.244,"0",-2.7015712350045,-5.05458718162544,0,-1.74869997976761,0.402,168.124,232147,"4",8,"long"
"3271","Un Ratito","Bad Bunny",16,2,7,29.4545454545455,18.667424227052,"Bad Bunny",0.787,0.546,0,-7.094,"0",-2.93369688263454,-1.18744350237473,4.55e-05,-2.10373423424888,0.222,93.05,176936,"4",9,"medium"
"3272","Un Verano Sin Ti","Bad Bunny",55,1,7,55,0,"Bad Bunny",0.503,0.496,5,-9.123,"0",-2.8895720777256,-0.366725279792234,0,-2.09557092360972,0.412,187.844,148143,"4",9,"short"
"3273","Unaccommodating","Eminem Featuring Young M.A",36,2,7,66.5,31.651345821429,"Eminem",0.852,0.752,1,-5.793,"1",-2.81842325858358,-4.08044165705311,0,-0.931404369684203,0.389,89.95,216600,"4",6,"medium"
"3274","Undecided","Chris Brown",35,12,7,61.1666666666667,12.8164364851041,"Chris Brown",0.407,0.612,5,-4.387,"0",-2.04022082852655,-1.24479479884619,0,-1.6194882482876,0.488,96.943,185000,"4",11,"medium"
"3275","Undefeated","A Boogie Wit da Hoodie Featuring 21 Savage",84,1,7,84,0,"A Boogie Wit da Hoodie",0.717,0.753,7,-4.609,"0",-1.1679623668029,-1.22758266996507,0,-1.84516024595517,0.631,169.857,174012,"4",22,"short"
"3276","Under Enemy Arms","Trippie Redd",94,1,7,94,0,"Trippie Redd",0.751,0.756,9,-5.453,"0",-3.28341434600577,-1.35867919408692,0,-2.84386992424474,0.644,129.954,162528,"4",12,"short"
"3277","Under Pressure","Queen & David Bowie",29,16,0,45,0,"Queen",0.671,0.711,2,-7.813,"1",-3.04072963948473,-0.862749964946125,0,-2.26336437984076,0.466,113.809,248440,"4",5,"long"
"3278","Under The Mistletoe","Kelly Clarkson & Brett Eldredge",59,3,7,69.6666666666667,7.72873426463437,"Kelly Clarkson",0.437,0.802,2,-5.063,"1",-2.1982250776698,-4.08637639257292,0,-2.45340798272863,0.704,178.137,225688,"4",14,"medium"
"3279","Under The Sun","Dreamville Featuring J. Cole, Lute & DaBaby",44,3,7,66,18.4065205837497,"Dreamville",0.691,0.64,0,-6.441,"1",-0.99695863494161,-0.671385688778433,0,-0.894040122939335,0.163,138.672,202040,"4",10,"medium"
"3280","Underdog","Alicia Keys",69,5,7,83.2,9.48311192408409,"Alicia Keys",0.657,0.726,0,-4.74,"0",-3.083471187862,-0.612489277542491,0,-1.98777435315401,0.282,90.105,204400,"4",11,"medium"
"3281","Underneath The Tree","Kelly Clarkson",12,15,0,26.9166666666667,10.8463622610158,"Kelly Clarkson",0.509,0.812,8,-5.439,"1",-2.92434227746732,-6.66089520105061,1.99e-05,-1.54177926396029,0.689,159.878,229640,"4",14,"long"
"3282","Undivided","Tim McGraw & Tyler Hubbard",76,2,7,88,12.4529885199065,"Tim McGraw",0.583,0.812,10,-4.684,"1",-3.5098967985855,-2.03255795578099,0,-1.60445037092306,0.408,89.992,175921,"4",10,"medium"
"3283","Undrunk","FLETCHER",61,6,7,75.1666666666667,8.43603382322918,"FLETCHER",0.442,0.579,5,-6.484,"1",-1.93102153656156,-0.715392789507265,1.04e-06,-2.07147337203066,0.546,83.336,183428,"4",8,"medium"
"3284","UnFazed","Lil Uzi Vert Featuring The Weeknd",84,1,7,84,0,"Lil Uzi Vert",0.778,0.707,4,-3.606,"0",-2.59561477177242,-3.08129016191564,0,-2.1982250776698,0.458,126.684,190355,"4",12,"short"
"3285","Unforgettable","French Montana Featuring Swae Lee",3,42,7,22.4390243902439,17.9266846968335,"French Montana",0.726,0.769,6,-5.043,"1",-2.09557092360972,-3.53016776295912,0.0101,-2.26336437984076,0.733,97.985,233902,"4",14,"long"
"3286","Unforgettable","Thomas Rhett",47,20,7,59.1,10.4387904147818,"Thomas Rhett",0.661,0.75,7,-5.497,"1",-3.46094738606793,-3.49660756646681,0.000132,-2.46628118566484,0.828,130.077,157080,"4",12,"long"
"3287","Unica","Ozuna",72,1,7,72,0,"Ozuna",0.653,0.859,0,-3.048,"1",-3.10331748423393,-1.55116900431012,0,-2.1982250776698,0.706,174.038,218387,"4",5,"short"
"3288","United In Grief","Kendrick Lamar",8,1,4,8,0,"Kendrick Lamar",0.529,0.845,8,-8.142,"1",-0.906340401020987,-1.41058705368894,0,-1.94491064872223,0.331,85.63,255378,"3",14,"short"
"3289","Unloyal","Summer Walker & Ari Lennox",48,1,7,48,0,"Summer Walker",0.805,0.51,4,-6.179,"0",-2.86645993784985,-3.33260459019654,0.000469,-2.22562405185792,0.36,127.983,207295,"4",13,"short"
"3290","Uno","Ambjaay",82,3,7,88.3333333333333,5.04314716554389,"Ambjaay",0.978,0.477,8,-8.159,"1",-1.86433016206289,-8.85266592770437,0,-2.01740615076038,0.196,110.002,109091,"4",7,"medium"
"3291","Unstable","Justin Bieber Featuring The Kid LAROI",62,1,7,62,0,"Justin Bieber",0.495,0.333,4,-10.109,"0",-3.54737989184024,-0.3051673867928,0,-2.18925640768704,0.37,99.757,158324,"4",13,"short"
"3292","Unsteady","X Ambassadors",20,34,7,42.1452991452991,18.4489854367126,"X Ambassadors",0.389,0.665,0,-6.169,"1",-2.74264164587183,-1.72597172869005,0.000732,-2.15416508787577,0.199,117.055,193547,"4",13,"long"
"3293","Until I Bleed Out","The Weeknd",80,1,7,80,0,"The Weeknd",0.245,0.394,0,-9.887,"0",-3.28608457456165,-0.860383099935859,2.9e-05,-2.37515578582888,0.148,115.233,190173,"3",10,"short"
"3294","Untitled 02 l 06.23.2014.","Kendrick Lamar",79,1,6,79,0,"Kendrick Lamar",0.667,0.508,5,-10.337,"1",-0.796287939479459,-1.07587280169862,0,-0.440056552877783,0.093,89.436,258827,"3",14,"short"
"3295","Untitled 07 l Levitate","Kendrick Lamar",90,1,6,90,0,"Kendrick Lamar",0.79,0.47,1,-8.594,"1",-1.50058350752202,-0.713349887877465,0,-2.42588330933854,0.53,126.992,146467,"4",14,"short"
"3296","Untouchable","Eminem",86,1,7,86,0,"Eminem",0.554,0.887,7,-3.367,"1",-0.687165108882398,-2.52198565802942,0,-1.89711998488588,0.648,172.233,370133,"4",6,"short"
"3297","Untouchable","YoungBoy Never Broke Again",95,2,7,95.5,0.518874521662771,"YoungBoy Never Broke Again",0.768,0.79,1,-5.091,"1",-1.65548185093551,-2.58494800396823,1.79e-06,-2.04022082852655,0.398,84.95,180706,"4",26,"medium"
"3298","Up","Cardi B",1,20,7,13.7,13.3748932625338,"Cardi B",0.868,0.795,11,-6.044,"1",-1.3130438993803,-6.72543372218818,0.0193,-3.07694232897953,0.819,166,156945,"4",7,"long"
"3299","Up All Night","Khalid",89,1,7,89,0,"Khalid",0.665,0.712,1,-7.536,"1",-2.94313982343482,-6.87819647674059,0.00333,-2.28278246569787,0.669,93.992,157220,"4",6,"short"
"3300","Up Down","Morgan Wallen Featuring Florida Georgia Line",49,20,7,68.55,13.8825106057739,"Morgan Wallen",0.589,0.882,6,-3.039,"1",-3.35240721749272,-2.50960926242837,0,-1.9241486572738,0.793,129.915,197253,"4",13,"long"
"3301","Up The Side","Lil Baby, Lil Durk & Young Thug",80,1,7,80,0,"Lil Baby",0.644,0.563,0,-9.814,"0",-1.83885107676191,-2.9603651297167,0,-1.72036947314138,0.339,160.106,218417,"4",8,"short"
"3302","Up To Something","Metro Boomin Featuring Travis Scott & Young Thug",100,1,7,100,0,"Metro Boomin",0.799,0.616,1,-8.809,"1",-1.85150947363383,-1.14256417619729,0,-2.00991547903123,0.667,114.014,184360,"4",12,"short"
"3303","Up Up And Away","Juice WRLD",42,2,7,60,18.6794827798598,"Juice WRLD",0.661,0.665,4,-6.356,"0",-2.93746336543002,-0.619896718820353,0,-2.32176791241082,0.486,75.059,147548,"4",10,"medium"
"3304","Uproar","Lil Wayne",7,20,7,43,14.4844247780531,"Lil Wayne",0.743,0.87,1,-2.188,"1",-1.55116900431012,-2.82177896643055,0,-1.20731170559145,0.884,99.079,194184,"4",9,"long"
"3305","Uptown Funk!","Mark Ronson Featuring Bruno Mars",1,56,0,22,0,"Mark Ronson",0.856,0.609,0,-7.223,"1",-2.49616984206671,-4.82706451790187,8.15e-05,-3.36969871460278,0.928,114.988,269667,"4",11,"long"
"3306","Uptown Vibes","Meek Mill Featuring Fabolous & Anuel AA",39,3,7,72,25.1972220691091,"Meek Mill",0.655,0.835,1,-3.451,"1",-2.83021783507642,-3.08129016191564,0,-0.894040122939335,0.165,91.035,190412,"4",9,"medium"
"3307","Urgency","Lil Uzi Vert Featuring Syd",76,1,7,76,0,"Lil Uzi Vert",0.619,0.784,1,-6.11,"1",-2.09557092360972,-3.42344299060947,2.85e-06,-1.1551826401565,0.471,156.035,181161,"4",12,"short"
"3308","Usain Boo","Kodak Black",81,1,7,81,0,"Kodak Black",0.782,0.669,1,-4.58,"1",-1.54646311327271,-2.61319467008953,0,-2.1982250776698,0.598,143.992,186678,"4",11,"short"
"3309","Use This Gospel","Kanye West Featuring Clipse & Kenny G",37,1,7,37,0,"Kanye West",0.611,0.459,0,-3.926,"0",-3.16533505794017,-0.487760350834995,0,-2.07147337203066,0.177,148.28,213878,"4",10,"short"
"3310","Used 2","Lil Wayne",78,1,7,78,0,"Lil Wayne",0.926,0.427,10,-7.584,"0",-2.25379492882461,-2.65498348016552,0.000337,-2.50347803537344,0.304,96.025,268480,"4",9,"short"
"3311","Used To Love You","Gwen Stefani",52,9,0,68.8666666666667,6.7911368878771,"Gwen Stefani",0.623,0.654,8,-5.408,"1",-2.69711026106388,-4.00085421913476,1.73e-06,-0.921303273697699,0.193,96.017,227680,"4",12,"medium"
"3312","Used To This","Future Featuring Drake",14,18,7,53.16,16.2269190922309,"Future",0.618,0.727,3,-7.224,"0",-1.57021719928082,-3.4673371841667,0,-1.62964061975162,0.401,164.992,180520,"4",6,"long"
"3313","Vaina Loca","Ozuna x Manuel Turizo",94,2,7,97,3.11324712997662,"Ozuna",0.754,0.805,6,-4.249,"1",-2.58760404802634,-1.1551826401565,0,-1.59454929994035,0.555,93.982,176133,"4",5,"medium"
"3314","Valentino","24kGoldn",92,1,7,92,0,"24kGoldn",0.746,0.717,9,-4.841,"0",-1.72036947314138,-1.61445045425764,0,-2.02495335639577,0.523,150.964,179133,"4",8,"short"
"3315","Valuable Pain","YoungBoy Never Broke Again",87,2,7,88.5,1.55662356498831,"YoungBoy Never Broke Again",0.525,0.811,5,-5.702,"0",-1.06421086195078,-1.46967597005894,0,-1.54646311327271,0.513,169.685,169459,"4",26,"medium"
"3316","Vamp Anthem","Playboi Carti",90,1,7,90,0,"Playboi Carti",0.642,0.69,11,-5.101,"1",-1.34323487165944,-5.11766386685478,1.3e-06,-1.13320373343773,0.641,164.075,124094,"4",13,"short"
"3317","Venetia","Lil Uzi Vert",39,1,7,39,0,"Lil Uzi Vert",0.775,0.757,9,-4.139,"1",-1.74296930505862,-1.82015894374975,0,-1.91054300521802,0.562,142.933,188800,"4",12,"short"
"3318","Venom","Eminem",43,5,7,63,18.1156416002369,"Eminem",0.749,0.794,0,-5.063,"1",-2.74887219562247,-3.9476501830713,0,-0.610645959048202,0.46,135.959,269554,"4",6,"medium"
"3319","Versace On The Floor","Bruno Mars",33,14,7,62.7142857142857,20.4883673306657,"Bruno Mars",0.578,0.574,2,-6.209,"1",-3.09224317393483,-1.62964061975162,0,-2.48891467118554,0.301,174.152,261240,"4",10,"long"
"3320","Vertigo","Khalid",89,1,7,89,0,"Khalid",0.487,0.458,4,-7.761,"0",-3.29413830936875,-0.594207232705042,0.0257,-2.14558134418438,0.207,115.989,270413,"4",6,"short"
"3321","Vete","Bad Bunny",33,18,7,81.1111111111111,19.2973458163436,"Bad Bunny",0.886,0.672,1,-4.394,"1",-1.67131331615219,-3.31593753771133,8.78e-06,-2.29263476214088,0.526,91.976,192024,"4",9,"long"
"3322","VIBEZ","DaBaby",21,20,7,58.1,10.1848384990533,"DaBaby",0.768,0.652,1,-2.708,"0",-1.18090753139494,-2.1803674602698,0,-2.23492644452023,0.777,154.187,144935,"4",6,"long"
"3323","Vice","Miranda Lambert",47,19,6,66.9153846153846,9.03398803261355,"Miranda Lambert",0.568,0.562,9,-7.775,"1",-3.17485893945143,-2.29263476214088,6.16e-05,-1.01335244471729,0.247,133.647,240280,"4",15,"long"
"3324","Vice City","XXXTENTACION",89,1,7,89,0,"XXXTENTACION",0.853,0.467,9,-6.843,"0",-1.63475572041839,-5.12268479790488,0.00171,-1.59454929994035,0.329,87.023,220709,"4",12,"short"
"3325","Victorious","Panic! At The Disco",89,4,7,93.6666666666667,2.93519754282137,"Panic! At The Disco",0.57,0.865,8,-4.518,"1",-3.05336138639063,-6.18991548583182,0,-0.906340401020987,0.691,110.01,178600,"4",19,"medium"
"3326","Victory Lap","Nipsey Hussle Featuring Stacy Barthe",100,1,7,100,0,"Nipsey Hussle",0.597,0.755,4,-2.209,"0",-2.95651156040071,-3.1629681929299,0,-0.541284831250699,0.0467,89.146,238333,"4",13,"short"
"3327","Views","Drake",86,1,7,86,0,"Drake",0.395,0.852,5,-5.896,"1",-0.994252273343867,-2.72265635349157,0,-1.33941077522104,0.112,76.428,311960,"4",5,"short"
"3328","Ville Mentality","J. Cole",24,2,7,57,34.2457184297429,"J. Cole",0.87,0.386,7,-7.843,"0",-2.68238245435363,-0.294371060602578,0.00013,-2.10373423424888,0.642,119.91,194347,"3",7,"medium"
"3329","Violent Crimes","Kanye West",27,2,7,56,30.0947222564407,"Kanye West",0.669,0.419,1,-6.724,"0",-0.650087691099498,-0.978166135592243,0,-1.67664666212755,0.0397,109.813,215320,"4",10,"medium"
"3330","Viral Moment","Lil Durk",91,1,7,91,0,"Lil Durk",0.599,0.525,1,-8.148,"1",-1.03282454813011,-4.3428059215206,0,-2.21640739675299,0.255,106.746,192000,"3",8,"short"
"3331","Visiting Hours","Ed Sheeran",75,1,7,75,0,"Ed Sheeran",0.471,0.396,8,-6.654,"1",-3.39322921201298,-0.261364764134408,0,-2.61866663996752,0.263,149.609,215507,"4",10,"short"
